price,year,month,National Capital region,Region III,Region VI,Region VII,Region XI,Region XII,Autonomous region in Muslim Mindanao,Cordillera Administrative region,Region I,Region II,Region IV-A,Region IV-B,Region IX,Region V,Region VIII,Region X,Region XIII
35,2009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.38,2009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2009,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.75,2009,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.5,2009,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.25,2009,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.85,2009,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2009,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.1,2009,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.75,2009,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.54,2009,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.38,2009,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2009,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,2009,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2009,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.5,2009,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2009,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.25,2009,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.25,2009,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2009,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2009,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.25,2009,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.3,2009,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2009,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2009,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2009,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2009,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2009,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2009,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.9,2009,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2009,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.15,2009,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.2,2009,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.2,2009,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2009,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.4,2009,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2009,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2009,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,2009,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.6,2009,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2009,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31.29,2009,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.59,2009,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2009,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.31,2009,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2009,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2009,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.15,2009,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.6,2009,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2009,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.68,2009,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.35,2009,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2009,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.4,2009,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.8,2009,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.64,2009,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.52,2009,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2009,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.49,2009,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.98,2009,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2009,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.19,2009,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.05,2009,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.75,2009,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.6,2009,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,2009,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.5,2009,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31.5,2009,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27.5,2009,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.98,2009,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2009,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.25,2009,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.5,2009,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.55,2009,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.75,2009,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.1,2009,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2009,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.55,2009,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2009,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26.99,2009,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.7,2009,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2009,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2009,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.95,2009,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.4,2009,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,2009,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.12,2009,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2009,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.96,2009,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2009,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27.29,2009,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.53,2009,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2009,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.75,2009,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2009,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.5,2009,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2009,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2009,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,2009,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2009,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.53,2009,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.22,2009,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2009,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2009,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.63,2009,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.25,2009,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2009,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2009,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,2009,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2009,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,2009,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.22,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.4,2010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.6,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.72,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31.2,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31.6,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.48,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.22,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2010,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2010,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2010,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.25,2010,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2010,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.5,2010,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.5,2010,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.5,2010,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.91,2010,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2010,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.5,2010,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.5,2010,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2010,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2010,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.95,2010,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.25,2010,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,2010,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,2010,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,2010,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.2,2010,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.7,2010,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2010,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,2010,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,2010,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.2,2010,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.88,2010,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.75,2010,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.5,2010,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.5,2010,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2010,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2010,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.5,2010,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2010,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.75,2010,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.2,2010,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,2010,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2010,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2010,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.5,2010,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,2010,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.25,2010,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2010,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.5,2010,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.25,2010,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,2010,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2010,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2010,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.1,2010,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2010,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2010,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.2,2010,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.6,2010,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.96,2010,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,2010,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.25,2010,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.25,2010,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.38,2010,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2010,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.75,2010,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2010,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.75,2010,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2010,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,2010,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,2010,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.13,2010,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.88,2010,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2010,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.75,2010,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.75,2010,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.5,2010,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27.75,2010,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,2010,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.8,2010,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.9,2010,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.3,2010,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.28,2010,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.6,2010,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,2010,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.64,2010,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.7,2010,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.5,2010,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2010,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9,2010,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2010,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,2010,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26.4,2010,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2010,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2010,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2010,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2010,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2010,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9,2010,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34.75,2010,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,2010,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.25,2010,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.15,2010,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.7,2011,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.48,2011,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.92,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.6,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.4,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.25,2011,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2011,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.75,2011,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.63,2011,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.8,2011,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,2011,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2011,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.5,2011,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.15,2011,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.1,2011,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2011,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2011,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2011,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2011,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.8,2011,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.75,2011,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.3,2011,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.76,2011,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2,2011,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.2,2011,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2011,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.72,2011,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.84,2011,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2011,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.8,2011,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.8,2011,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.6,2011,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.75,2011,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2011,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2011,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
